Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6792,0.6865,0.6792,0.6824,0.729,11.5622,0.4818,0.4821
DecisionTree,CTGAN_HYBRID,0.3328,0.3479,0.3328,0.33,0.4752,24.0472,-0.0451,-0.0467
DecisionTree,GaussianCopula_HYBRID,0.4209,0.4162,0.4209,0.4184,0.5228,20.8717,0.0525,0.0525
DecisionTree,Original,0.677,0.6974,0.677,0.6854,0.7356,11.6436,0.4861,0.4877
DecisionTree,TVAE_HYBRID,0.6047,0.6391,0.6047,0.6179,0.6816,14.2492,0.3801,0.3833
KNN,Anonymous,0.631,0.6134,0.631,0.6186,0.7239,4.4133,0.38,0.3833
KNN,CTGAN_HYBRID,0.3946,0.4121,0.3946,0.3644,0.5329,5.4283,0.0297,0.0339
KNN,GaussianCopula_HYBRID,0.4096,0.3971,0.4096,0.4026,0.504,5.5183,0.0221,0.0221
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5361,0.5497,0.5361,0.5411,0.6608,6.6981,0.2598,0.2608
LogisticRegression,Anonymous,0.7568,0.7486,0.7568,0.7511,0.872,0.6,0.597,0.5989
LogisticRegression,CTGAN_HYBRID,0.4337,0.4126,0.4337,0.394,0.5808,1.0552,0.0813,0.0926
LogisticRegression,GaussianCopula_HYBRID,0.5309,0.4987,0.5309,0.4348,0.6441,0.983,0.1272,0.1717
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.7139,0.6926,0.7139,0.6985,0.8355,0.8425,0.5283,0.5322
RandomForest,Anonymous,0.7741,0.7593,0.7741,0.7596,0.8831,0.5916,0.6177,0.6247
RandomForest,CTGAN_HYBRID,0.427,0.3694,0.427,0.391,0.5218,1.0592,0.0327,0.0347
RandomForest,GaussianCopula_HYBRID,0.5211,0.4447,0.5211,0.4248,0.6189,0.9859,0.0932,0.1283
RandomForest,Original,0.7786,0.7648,0.7786,0.763,0.8913,0.5705,0.6245,0.6323
RandomForest,TVAE_HYBRID,0.7078,0.6992,0.7078,0.6981,0.8394,0.7842,0.5241,0.5289
