Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.5908,0.5833,0.5868,,,0.0476,0.0477
DecisionTree,GaussianCopula,0.6042,0.6485,0.6042,0.6174,,,0.1694,0.1755
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,,,0.3978,0.4172
DecisionTree,TVAE,0.5938,0.5465,0.5938,0.5638,,,-0.0505,-0.0529
KNN,CTGAN,0.6458,0.6135,0.6458,0.6229,,,0.0933,0.0968
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,,,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
LogisticRegression,CTGAN,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,,,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
LogisticRegression,TVAE,0.6354,0.5543,0.6354,0.5739,,,-0.0256,-0.0309
RandomForest,CTGAN,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
RandomForest,GaussianCopula,0.6458,0.5469,0.6458,0.5686,,,-0.0303,-0.0407
RandomForest,Original,0.8021,0.7963,0.8021,0.7967,,,0.5175,0.5217
RandomForest,TVAE,0.6979,0.671,0.6979,0.6141,,,0.0902,0.1454
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
