Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5833,0.5724,0.5833,0.5775,0.4964,15.0182,-0.0075,-0.0075
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
KNN,CTGAN,0.6806,0.5997,0.6806,0.5943,0.5562,2.0335,0.0236,0.0366
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.4808,0.6875,0.5658,0.2643,0.7237,-0.0138,-0.0555
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6875,0.4808,0.6875,0.5658,0.5132,0.6244,-0.0138,-0.0555
RandomForest,Original,0.8333,0.8333,0.8333,0.823,0.8035,0.4661,0.5689,0.5878
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
