Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6507,0.5903,0.6061,0.5905,14.7679,0.1578,0.1671
DecisionTree,CTGAN_HYBRID,0.5972,0.5972,0.5972,0.5972,0.5255,14.5176,0.0509,0.0509
DecisionTree,GaussianCopula_HYBRID,0.5417,0.6494,0.5417,0.557,0.5809,16.52,0.1303,0.1505
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5278,0.566,0.5278,0.5424,0.5051,0.9783,-0.0217,-0.0222
KNN,GaussianCopula_HYBRID,0.5903,0.634,0.5903,0.6044,0.6067,2.607,0.1288,0.1331
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6736,0.6635,0.6736,0.6678,0.5739,0.6384,0.2056,0.2064
LogisticRegression,CTGAN_HYBRID,0.6389,0.5942,0.6389,0.6074,0.4632,0.6729,0.039,0.0414
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6636,0.7014,0.625,0.4959,0.644,0.0947,0.1401
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6042,0.5965,0.6042,0.6001,0.5597,0.9477,0.0491,0.0492
RandomForest,CTGAN_HYBRID,0.6111,0.5662,0.6111,0.5823,0.5548,0.6428,-0.0202,-0.0212
RandomForest,GaussianCopula_HYBRID,0.5764,0.5624,0.5764,0.5688,0.5205,0.6687,-0.031,-0.0311
RandomForest,Original,0.8125,0.808,0.8125,0.8091,0.8109,0.4661,0.5437,0.5456
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.6166,0.6806,0.6113,,,0.0548,0.0727
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
