Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.5947,0.5764,0.5843,0.5232,15.2685,0.0444,0.0447
DecisionTree,CTGAN_HYBRID,0.4931,0.6362,0.4931,0.5015,0.5586,18.2721,0.0894,0.113
DecisionTree,GaussianCopula_HYBRID,0.5347,0.5804,0.5347,0.5508,0.5059,16.7703,0.0107,0.011
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5278,0.6034,0.5278,0.5463,0.5353,1.4611,0.0556,0.0603
KNN,GaussianCopula_HYBRID,0.6111,0.6011,0.6111,0.6057,0.5305,1.6211,0.0597,0.0598
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5347,0.6455,0.5347,0.5498,0.5902,0.7964,0.1216,0.1415
LogisticRegression,CTGAN_HYBRID,0.6181,0.5953,0.6181,0.6045,0.5164,0.6746,0.0453,0.0459
LogisticRegression,GaussianCopula_HYBRID,0.4583,0.6131,0.4583,0.4612,0.5741,0.7254,0.0501,0.0665
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6111,0.585,0.6111,0.5954,0.5876,0.6677,0.0214,0.0217
RandomForest,CTGAN_HYBRID,0.4514,0.5665,0.4514,0.4663,0.4902,0.7525,-0.015,-0.018
RandomForest,GaussianCopula_HYBRID,0.5764,0.6049,0.5764,0.5876,0.5742,0.6536,0.0671,0.0681
RandomForest,Original,0.8264,0.8219,0.8264,0.8202,0.786,0.4899,0.5661,0.5731
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
