Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8494,0.8463,0.8494,0.8478,0.6253,5.4287,0.2558,0.2559
DecisionTree,Original,0.8724,0.8737,0.8724,0.8731,0.6965,4.5996,0.3889,0.3889
DecisionTree,TVAE,0.8736,0.8654,0.8736,0.8691,0.6615,4.5558,0.3456,0.347
KNN,CTGAN,0.8768,0.8401,0.8768,0.8489,0.7021,1.8412,0.1638,0.1925
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.88,0.8492,0.88,0.856,0.742,1.4815,0.2105,0.2384
LogisticRegression,CTGAN,0.8958,0.877,0.8958,0.8722,0.8658,0.27,0.2921,0.3438
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8924,0.8793,0.8924,0.8836,0.8719,0.3071,0.3986,0.407
RandomForest,CTGAN,0.8945,0.876,0.8945,0.8663,0.8517,0.2801,0.2503,0.3163
RandomForest,Original,0.9051,0.8925,0.9051,0.8941,0.9264,0.218,0.4414,0.4602
RandomForest,TVAE,0.8922,0.8715,0.8922,0.8737,0.8639,0.3755,0.315,0.3451
