Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5069,0.5381,0.5069,0.52,0.4541,17.7715,-0.0858,-0.0871
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
DecisionTree,TVAE,0.7014,0.6913,0.7014,0.5965,0.5177,10.763,0.048,0.1143
KNN,CTGAN,0.6042,0.5913,0.6042,0.5971,0.4855,2.8379,0.0366,0.0368
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.49,11.0164,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6677,0.6021,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,0.5027,2.443,0.0313,0.1261
RandomForest,CTGAN,0.6667,0.5736,0.6667,0.5859,0.6374,0.5962,-0.0023,-0.0033
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.8036,0.4651,0.5236,0.5264
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5316,9.3937,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
