Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.3,5.0,2.0,0.01,,,
KNN,Anonymous,0.5685,0.5439,0.5685,0.5522,0.6693,5.5269,0.2702,0.2733,251,8.11,0.3,5.0,2.0,0.2,,,
KNN,CTGAN_HYBRID,0.4608,0.4086,0.4608,0.408,0.5366,9.1975,0.0256,0.0288,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
KNN,GaussianCopula_HYBRID,0.4006,0.385,0.4006,0.391,0.5113,5.1653,-0.0014,-0.0014,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
KNN,TVAE_HYBRID,0.5301,0.5175,0.5301,0.5231,0.6402,5.8035,0.2234,0.2239,251,8.11,0.3,5.0,2.0,0.2,300,1,3096
KNN,Anonymous,0.5685,0.5439,0.5685,0.5522,0.6693,5.5269,0.2702,0.2733,251,8.11,0.3,5.0,2.0,0.5,,,
KNN,Anonymous,0.5685,0.5439,0.5685,0.5522,0.6693,5.5269,0.2702,0.2733,251,8.11,0.3,5.0,2.0,1.0,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.05,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.15,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.2,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.25,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.3,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.35,5.0,2.0,0.01,,,
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945,25,0.81,0.55,5.0,2.0,0.01,,,
