Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5274,0.4792,0.4965,N/A,N/A,-0.0929,-0.0963
DecisionTree,Original,0.7396,0.7841,0.7396,0.7485,N/A,N/A,0.458,0.4773
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.6562,0.5309,0.6562,0.5609,N/A,N/A,-0.0353,-0.0569
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.4271,0.4805,0.4271,0.4468,N/A,N/A,-0.1924,-0.2005
RandomForest,Original,0.8125,0.8073,0.8125,0.8062,N/A,N/A,0.5385,0.5449
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
