Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5248,0.5493,0.5248,0.534,0.6233,17.1262,0.2532,0.255
DecisionTree,Original,0.683,0.6988,0.683,0.6896,0.7401,11.4265,0.494,0.4951
DecisionTree,TVAE,0.5964,0.6094,0.5964,0.6002,0.671,14.5477,0.3566,0.3586
KNN,CTGAN,0.4495,0.4547,0.4495,0.4503,0.577,6.9509,0.1175,0.1181
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5316,0.5035,0.5316,0.5128,0.6536,5.9877,0.2195,0.2221
LogisticRegression,CTGAN,0.6581,0.6231,0.6581,0.6138,0.7596,0.8131,0.4008,0.418
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.7003,0.6939,0.7003,0.6938,0.8136,1.0645,0.5119,0.5147
RandomForest,CTGAN,0.634,0.6026,0.634,0.6098,0.7597,0.8511,0.3834,0.389
RandomForest,Original,0.7748,0.7587,0.7748,0.7583,0.8874,0.6024,0.6179,0.6259
RandomForest,TVAE,0.7282,0.7177,0.7282,0.7217,0.8465,0.8963,0.5524,0.5533
