Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6724,0.6789,0.6724,0.6754,0.7272,11.2884,0.4719,0.4721
DecisionTree,CTGAN_HYBRID,0.2681,0.2856,0.2681,0.2515,0.4458,26.3813,-0.123,-0.1391
DecisionTree,GaussianCopula_HYBRID,0.4578,0.4432,0.4578,0.4494,0.5435,19.5417,0.1024,0.1027
DecisionTree,Original,0.6724,0.6892,0.6724,0.6796,0.7302,11.8065,0.4773,0.4784
DecisionTree,TVAE_HYBRID,0.6069,0.6131,0.6069,0.594,0.6789,12.7427,0.3718,0.3853
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN_HYBRID,0.3366,0.3739,0.3366,0.2683,0.4979,7.7582,0.0027,0.0038
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5956,0.5822,0.5956,0.5761,0.6898,8.8857,0.3421,0.3529
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN_HYBRID,0.3185,0.133,0.3185,0.1597,0.648,1.1726,-0.0016,-0.0084
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6747,0.6469,0.6747,0.6445,0.7889,1.1246,0.4597,0.4735
RandomForest,Anonymous,0.7545,0.7358,0.7545,0.7397,0.8681,0.8295,0.5862,0.5915
RandomForest,CTGAN_HYBRID,0.3268,0.4254,0.3268,0.1785,0.5438,1.2042,0.006,0.0225
RandomForest,GaussianCopula_HYBRID,0.558,0.4984,0.558,0.4903,0.64,0.9789,0.1893,0.2157
RandomForest,Original,0.7809,0.7668,0.7809,0.7663,0.8874,0.6,0.6288,0.6364
RandomForest,TVAE_HYBRID,0.6483,0.633,0.6483,0.6206,0.7842,1.9597,0.4261,0.4467
