Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4369,0.4389,0.4369,0.4377,0.5687,20.2683,0.129,0.129
DecisionTree,Original,0.45,0.4551,0.45,0.4523,0.5855,19.8176,0.1585,0.1586
KNN,Anonymous,0.4808,0.4257,0.4808,0.4325,0.5828,6.6659,0.0959,0.1037
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5443,0.4125,0.5443,0.4234,0.7313,1.0566,0.1455,0.214
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.4981,0.4418,0.4981,0.4554,0.7008,1.425,0.152,0.1604
RandomForest,Original,0.5312,0.4736,0.5312,0.4849,0.7303,1.2175,0.2146,0.2265
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
