Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4312,0.4397,0.4312,0.4348,0.5738,20.423,0.1366,0.1368
DecisionTree,CTGAN_HYBRID,0.3691,0.3913,0.3691,0.3755,0.5329,22.739,0.0628,0.0636
DecisionTree,GaussianCopula_HYBRID,0.3664,0.3866,0.3664,0.3748,0.5192,22.8386,0.0433,0.0436
DecisionTree,Original,0.4472,0.4544,0.4472,0.4505,0.5858,19.9136,0.1567,0.1568
DecisionTree,TVAE_HYBRID,0.4628,0.3476,0.4628,0.3969,0.5636,19.363,0.1287,0.141
KNN,Anonymous,0.4777,0.4216,0.4777,0.4295,0.581,6.6307,0.0914,0.0988
KNN,CTGAN_HYBRID,0.4496,0.3809,0.4496,0.3983,0.528,7.4442,0.0424,0.0459
KNN,GaussianCopula_HYBRID,0.4775,0.3641,0.4775,0.3673,0.5138,8.4545,0.0045,0.0065
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.5151,0.3498,0.5151,0.3855,0.549,13.1524,0.069,0.119
LogisticRegression,Anonymous,0.5503,0.3619,0.5503,0.4322,0.7342,1.0054,0.179,0.2375
LogisticRegression,CTGAN_HYBRID,0.5268,0.4447,0.5268,0.4277,0.6942,1.14,0.1808,0.2121
LogisticRegression,GaussianCopula_HYBRID,0.5206,0.3826,0.5206,0.3833,0.6037,1.1192,0.061,0.1193
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.4638,0.3401,0.4638,0.3894,0.6198,4.3197,0.1138,0.1274
RandomForest,Anonymous,0.498,0.4478,0.498,0.461,0.692,1.4318,0.1703,0.1767
RandomForest,CTGAN_HYBRID,0.5115,0.4238,0.5115,0.4249,0.6598,1.2212,0.1603,0.1836
RandomForest,GaussianCopula_HYBRID,0.5007,0.4106,0.5007,0.369,0.5836,1.1712,0.0283,0.0481
RandomForest,Original,0.5329,0.475,0.5329,0.4857,0.7311,1.2106,0.2166,0.229
RandomForest,TVAE_HYBRID,0.5159,0.3677,0.5159,0.4258,0.6588,9.864,0.1625,0.1913
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5201,0.3713,0.5201,0.3696,N/A,N/A,0.0419,0.1305
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5058,0.265,0.5058,0.3403,N/A,N/A,-0.0,-0.0005
