Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5833,0.6468,0.5833,0.5996,0.5855,15.0182,0.1483,0.1577
DecisionTree,CTGAN_HYBRID,0.6042,0.6117,0.6042,0.6077,0.5432,14.2673,0.0847,0.0848
DecisionTree,GaussianCopula_HYBRID,0.5972,0.6174,0.5972,0.6056,0.5509,14.5176,0.0969,0.0976
DecisionTree,Original,0.7361,0.7474,0.7361,0.7405,0.7082,9.5115,0.4011,0.4029
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6389,0.5244,0.6389,0.5606,0.4899,1.8412,-0.0685,-0.0909
KNN,GaussianCopula_HYBRID,0.6111,0.5194,0.6111,0.5519,0.4456,3.5388,-0.098,-0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5694,0.6275,0.5694,0.5859,0.5766,0.6854,0.11,0.116
LogisticRegression,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.447,0.6276,0.0313,0.1261
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.518,0.638,0.1243,0.1423
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,0.6095,0.6546,0.105,0.105
RandomForest,CTGAN_HYBRID,0.7014,0.6663,0.7014,0.6164,0.5409,0.6586,0.0797,0.1305
RandomForest,GaussianCopula_HYBRID,0.6181,0.5365,0.6181,0.5635,0.521,0.6583,-0.0703,-0.0804
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.8056,0.4728,0.5313,0.5379
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
