Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6792,0.6915,0.6792,0.6846,0.7329,11.5622,0.4864,0.4871
DecisionTree,CTGAN_HYBRID,0.4036,0.436,0.4036,0.4141,0.5345,21.4959,0.0754,0.0766
DecisionTree,GaussianCopula_HYBRID,0.4526,0.4604,0.4526,0.4562,0.5552,19.7317,0.1192,0.1193
DecisionTree,Original,0.6762,0.6949,0.6762,0.684,0.7338,11.6708,0.4842,0.4855
DecisionTree,TVAE_HYBRID,0.5745,0.5823,0.5745,0.5664,0.6446,15.3348,0.3193,0.3282
KNN,Anonymous,0.5926,0.57,0.5926,0.5745,0.683,5.2821,0.3057,0.3114
KNN,CTGAN_HYBRID,0.4277,0.4199,0.4277,0.405,0.5301,8.0292,0.0366,0.0385
KNN,GaussianCopula_HYBRID,0.4239,0.3867,0.4239,0.4015,0.5113,5.4601,0.0167,0.017
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.564,0.523,0.564,0.5314,0.6429,7.4321,0.2406,0.2493
LogisticRegression,Anonymous,0.7417,0.7216,0.7417,0.7276,0.8347,0.9195,0.5668,0.5706
LogisticRegression,CTGAN_HYBRID,0.5685,0.5045,0.5685,0.514,0.6635,1.0346,0.2204,0.2436
LogisticRegression,GaussianCopula_HYBRID,0.5889,0.5413,0.5889,0.513,0.6943,1.0337,0.2327,0.2911
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6672,0.6284,0.6672,0.6312,0.7617,1.8968,0.4451,0.4602
RandomForest,Anonymous,0.7771,0.7631,0.7771,0.7629,0.8862,0.5864,0.6228,0.6299
RandomForest,CTGAN_HYBRID,0.5979,0.5793,0.5979,0.551,0.6593,0.9433,0.2713,0.3079
RandomForest,GaussianCopula_HYBRID,0.5512,0.5208,0.5512,0.4447,0.6707,0.961,0.1334,0.2164
RandomForest,Original,0.7756,0.7617,0.7756,0.7618,0.8883,0.601,0.6204,0.6275
RandomForest,TVAE_HYBRID,0.6883,0.6443,0.6883,0.6466,0.817,0.7687,0.4752,0.4917
