Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3276,0.3602,0.3276,0.3376,0.4862,24.2372,-0.031,-0.0317
DecisionTree,Original,0.6867,0.704,0.6867,0.6939,0.744,11.2908,0.5011,0.5025
DecisionTree,TVAE,0.5761,0.6126,0.5761,0.5739,0.6563,15.2806,0.3279,0.3436
KNN,CTGAN,0.4104,0.417,0.4104,0.4129,0.5264,4.9581,0.0506,0.0507
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5407,0.4956,0.5407,0.5038,0.6176,10.2525,0.2033,0.2101
LogisticRegression,CTGAN,0.4834,0.3435,0.4834,0.3401,0.4204,1.0791,-0.0115,-0.0261
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.5941,0.5669,0.5941,0.5754,0.7222,2.2715,0.3162,0.3194
RandomForest,CTGAN,0.442,0.3626,0.442,0.3582,0.4893,1.0691,-0.0314,-0.0405
RandomForest,Original,0.7816,0.7677,0.7816,0.765,0.8848,0.607,0.6285,0.6376
RandomForest,TVAE,0.6596,0.6351,0.6596,0.6198,0.8162,1.0897,0.4349,0.4594
