Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5347,0.5804,0.5347,0.5508,,,0.0107,0.011
DecisionTree,Original,0.7639,0.7639,0.7639,0.7639,,,0.4436,0.4436
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,,,-0.0567,-0.0593
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
RandomForest,Anonymous,0.625,0.6202,0.625,0.6225,,,0.105,0.105
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,,,0.5718,0.576
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
