Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4653,0.6966,0.4653,0.4462,0.5832,19.2733,0.1166,0.1823
DecisionTree,CTGAN,0.5833,0.6142,0.5833,0.595,0.5473,15.0182,0.0878,0.0893
DecisionTree,CTGAN_HYBRID,0.5278,0.5923,0.5278,0.5462,0.52,17.0206,0.0347,0.0369
DecisionTree,GaussianCopula,0.625,0.6345,0.625,0.6293,0.5709,13.5164,0.1383,0.1386
DecisionTree,GaussianCopula_HYBRID,0.6806,0.7027,0.6806,0.6884,0.6555,11.5139,0.2923,0.2958
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
DecisionTree,TVAE,0.6319,0.5476,0.6319,0.5724,0.4805,13.2661,-0.0472,-0.0558
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN,0.5972,0.6433,0.5972,0.6115,0.5957,2.1371,0.1485,0.1539
KNN,CTGAN_HYBRID,0.5556,0.5927,0.5556,0.5693,0.498,2.4204,0.0384,0.0393
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN,0.6528,0.6006,0.6528,0.6121,0.4495,0.6623,0.0486,0.0535
LogisticRegression,CTGAN_HYBRID,0.4306,0.584,0.4306,0.4306,0.4145,0.7647,0.0107,0.0145
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,Anonymous,0.5486,0.7255,0.5486,0.5521,0.6776,0.8275,0.2046,0.2688
RandomForest,CTGAN,0.6667,0.6421,0.6667,0.6498,0.5156,0.667,0.1496,0.1531
RandomForest,CTGAN_HYBRID,0.5486,0.6533,0.5486,0.5642,0.5826,0.7056,0.1391,0.1595
RandomForest,GaussianCopula,0.7014,0.6959,0.7014,0.6983,0.756,0.5451,0.2827,0.283
RandomForest,GaussianCopula_HYBRID,0.6736,0.6757,0.6736,0.6746,0.7019,0.5758,0.2358,0.2358
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.7938,0.4823,0.5033,0.507
RandomForest,TVAE,0.7014,0.6913,0.7014,0.5965,0.587,2.2944,0.048,0.1143
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,N/A,N/A,0.0313,0.1261
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,N/A,N/A,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
