Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8189,0.8225,0.8189,0.8207,0.5677,6.4588,0.1409,0.141
DecisionTree,CTGAN_HYBRID,0.6571,0.8041,0.6571,0.7137,0.5313,12.3133,0.0362,0.0432
DecisionTree,GaussianCopula_HYBRID,0.7966,0.8008,0.7966,0.7987,0.5183,7.3299,0.0359,0.0359
DecisionTree,Original,0.8735,0.8755,0.8735,0.8745,0.7017,4.5598,0.3971,0.3972
DecisionTree,TVAE_HYBRID,0.7988,0.8187,0.7988,0.8082,0.5667,7.2405,0.1206,0.1215
KNN,Anonymous,0.8769,0.8364,0.8769,0.8454,0.6111,2.1022,0.1363,0.1684
KNN,CTGAN_HYBRID,0.7635,0.8073,0.7635,0.7835,0.5481,1.2778,0.0636,0.0655
KNN,GaussianCopula_HYBRID,0.8731,0.7919,0.8731,0.8255,0.5161,2.5993,-0.0023,-0.0041
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE_HYBRID,0.8619,0.825,0.8619,0.839,0.583,2.1035,0.1291,0.1405
LogisticRegression,Anonymous,0.8829,0.8266,0.8829,0.8285,0.6901,0.3386,0.0027,0.0207
LogisticRegression,CTGAN_HYBRID,0.8467,0.8054,0.8467,0.8233,0.6734,0.4406,0.0503,0.054
LogisticRegression,GaussianCopula_HYBRID,0.8828,0.7797,0.8828,0.828,0.6302,0.3559,-0.0004,-0.0054
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE_HYBRID,0.8784,0.81,0.8784,0.83,0.6654,0.3645,0.0199,0.0401
RandomForest,Anonymous,0.8646,0.8301,0.8646,0.8428,0.6796,0.899,0.1515,0.1642
RandomForest,CTGAN_HYBRID,0.7243,0.8028,0.7243,0.7583,0.5767,0.6177,0.0394,0.0424
RandomForest,GaussianCopula_HYBRID,0.876,0.7874,0.876,0.8257,0.5944,0.5054,-0.0064,-0.0136
RandomForest,Original,0.9046,0.8916,0.9046,0.8931,0.9254,0.2322,0.4345,0.4544
RandomForest,TVAE_HYBRID,0.8291,0.819,0.8291,0.8239,0.6593,1.0603,0.1231,0.1235
