Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8249,0.8194,0.8249,0.8221,0.5552,6.1423,0.1259,0.126
DecisionTree,CTGAN_HYBRID,0.8338,0.801,0.8338,0.8161,0.5154,5.9618,0.0345,0.0357
DecisionTree,GaussianCopula_HYBRID,0.8032,0.801,0.8032,0.8021,0.5183,7.0947,0.0371,0.0371
DecisionTree,Original,0.8747,0.8737,0.8747,0.8742,0.6929,4.5159,0.3888,0.3889
DecisionTree,TVAE_HYBRID,0.7583,0.8153,0.7583,0.7832,0.5594,8.6296,0.0967,0.1013
KNN,Anonymous,0.8779,0.8378,0.8779,0.8459,0.6074,2.1672,0.1376,0.172
KNN,CTGAN_HYBRID,0.8819,0.7964,0.8819,0.828,0.5165,3.1758,0.0007,0.0032
KNN,GaussianCopula_HYBRID,0.8758,0.7966,0.8758,0.8271,0.517,2.6062,0.0042,0.0081
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE_HYBRID,0.8249,0.8203,0.8249,0.8226,0.5988,1.8506,0.1303,0.1304
LogisticRegression,Anonymous,0.8829,0.8266,0.8829,0.8285,0.6905,0.3383,0.0027,0.0207
LogisticRegression,CTGAN_HYBRID,0.883,0.7797,0.883,0.8281,0.6415,0.3804,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.8829,0.7797,0.8829,0.8281,0.6288,0.3549,-0.0002,-0.0038
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE_HYBRID,0.8658,0.807,0.8658,0.8291,0.6564,0.4833,0.0402,0.0514
RandomForest,Anonymous,0.8463,0.8204,0.8463,0.8318,0.6615,1.1231,0.1239,0.1274
RandomForest,CTGAN_HYBRID,0.865,0.7924,0.865,0.8231,0.5771,1.5647,-0.0024,-0.0033
RandomForest,GaussianCopula_HYBRID,0.8777,0.7913,0.8777,0.8267,0.6071,0.63,-0.0018,-0.0043
RandomForest,Original,0.9046,0.8917,0.9046,0.8934,0.9247,0.2333,0.4367,0.4559
RandomForest,TVAE_HYBRID,0.7657,0.8126,0.7657,0.7868,0.6399,0.9568,0.0871,0.0901
