Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4436,0.444,0.4436,0.4438,0.5722,20.0246,0.1399,0.1399
DecisionTree,CTGAN_HYBRID,0.3369,0.3915,0.3369,0.3409,0.5382,23.9012,0.0596,0.0634
DecisionTree,GaussianCopula_HYBRID,0.365,0.3533,0.365,0.357,0.4956,22.8866,-0.0015,-0.0015
DecisionTree,Original,0.4499,0.4558,0.4499,0.4527,0.5852,19.8249,0.1584,0.1585
DecisionTree,TVAE_HYBRID,0.4605,0.4267,0.4605,0.4314,0.5633,19.4442,0.1274,0.1316
KNN,Anonymous,0.4796,0.424,0.4796,0.4315,0.5826,6.608,0.0947,0.1023
KNN,CTGAN_HYBRID,0.339,0.3985,0.339,0.3244,0.5379,9.0675,0.0335,0.0393
KNN,GaussianCopula_HYBRID,0.4772,0.3733,0.4772,0.3694,0.5041,8.7926,0.0055,0.0079
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.505,0.4215,0.505,0.4084,0.5508,10.4387,0.0865,0.1139
LogisticRegression,Anonymous,0.5412,0.3587,0.5412,0.4143,0.7329,1.0843,0.1275,0.2033
LogisticRegression,CTGAN_HYBRID,0.3243,0.4756,0.3243,0.2373,0.7057,1.1882,0.0985,0.1523
LogisticRegression,GaussianCopula_HYBRID,0.516,0.3774,0.516,0.3673,0.6307,1.1349,0.0374,0.0992
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.4025,0.4085,0.4025,0.3981,0.6253,2.5366,0.0809,0.0817
RandomForest,Anonymous,0.5112,0.4452,0.5112,0.4553,0.699,1.468,0.1564,0.1706
RandomForest,CTGAN_HYBRID,0.3335,0.4346,0.3335,0.28,0.6797,1.3109,0.0949,0.1264
RandomForest,GaussianCopula_HYBRID,0.508,0.3984,0.508,0.3548,0.5774,1.1892,0.0186,0.0498
RandomForest,Original,0.5302,0.4722,0.5302,0.4834,0.7314,1.2377,0.2133,0.2253
RandomForest,TVAE_HYBRID,0.5225,0.4464,0.5225,0.4419,0.6874,2.5755,0.1558,0.1835
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.2578,0.1733,0.2578,0.1099,N/A,N/A,0.0048,0.0464
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.5103,0.3648,0.5103,0.3495,N/A,N/A,0.0125,0.07
