Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6042,0.6528,0.6042,0.6185,0.5941,14.2673,0.1679,0.1747
DecisionTree,CTGAN_HYBRID,0.5347,0.6192,0.5347,0.5527,0.5505,16.7703,0.0843,0.093
DecisionTree,GaussianCopula_HYBRID,0.5417,0.6494,0.5417,0.557,0.5809,16.52,0.1303,0.1505
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6458,0.6058,0.6458,0.6173,0.587,0.6276,0.0642,0.0676
KNN,GaussianCopula_HYBRID,0.5903,0.634,0.5903,0.6044,0.6067,2.607,0.1288,0.1331
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6736,0.6635,0.6736,0.6678,0.5739,0.6384,0.2056,0.2064
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4905,0.6482,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6636,0.7014,0.625,0.4959,0.644,0.0947,0.1401
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5972,0.6124,0.5972,0.6038,0.5511,0.9654,0.0858,0.0862
RandomForest,CTGAN_HYBRID,0.5972,0.6023,0.5972,0.5997,0.5343,0.6818,0.0628,0.0629
RandomForest,GaussianCopula_HYBRID,0.6111,0.6111,0.6111,0.6111,0.5853,0.65,0.0836,0.0836
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8177,0.4582,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
