Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,CTGAN,0.625,0.5766,0.625,0.5923,0.5266,2.3287,0.0021,0.0022,,,0.3,,,,400.0,10.0,3360
KNN,TVAE,0.7222,0.8016,0.7222,0.6296,0.46,7.7096,0.122,0.2548,,,0.3,,,,400.0,10.0,3360
KNN,CTGAN,0.5903,0.5448,0.5903,0.5625,0.4675,1.6675,-0.0673,-0.07,,,0.3,,,,400.0,1.0,336
KNN,TVAE,0.6875,0.4808,0.6875,0.5658,0.5092,5.1269,-0.0138,-0.0555,,,0.3,,,,400.0,1.0,336
KNN,CTGAN,0.6042,0.6216,0.6042,0.6116,0.547,2.377,0.107,0.1077,,,0.3,,,,400.0,2.0,672
KNN,TVAE,0.6875,0.5845,0.6875,0.5778,0.5411,4.6295,0.0037,0.0088,,,0.3,,,,400.0,2.0,672
KNN,CTGAN,0.6042,0.5802,0.6042,0.5901,0.5059,2.1063,0.0106,0.0107,,,0.3,,,,400.0,3.0,1008
KNN,TVAE,0.6806,0.4793,0.6806,0.5624,0.4625,5.8656,-0.0273,-0.0787,,,0.3,,,,400.0,3.0,1008
KNN,CTGAN,0.5833,0.5938,0.5833,0.5881,0.4922,2.3876,0.0426,0.0426,,,0.3,,,,400.0,5.0,1680
KNN,TVAE,0.6597,0.5463,0.6597,0.5727,0.4858,5.6212,-0.0316,-0.0467,,,0.3,,,,400.0,5.0,1680
