Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6611,0.6857,0.6611,0.6711,0.7248,12.2136,0.4634,0.4655
DecisionTree,CTGAN,0.5422,0.5091,0.5422,0.5213,0.5939,16.5019,0.222,0.2251
DecisionTree,GaussianCopula,0.369,0.4111,0.369,0.3836,0.5093,22.7444,0.0252,0.0256
DecisionTree,Original,0.68,0.6996,0.68,0.688,0.7385,11.5351,0.4907,0.4923
DecisionTree,TVAE,0.6197,0.6296,0.6197,0.6236,0.6872,13.7064,0.3904,0.3912
KNN,Anonymous,0.6393,0.6235,0.6393,0.6249,0.7279,4.3533,0.3885,0.3945
KNN,CTGAN,0.4819,0.4133,0.4819,0.4189,0.5312,7.3102,0.0494,0.0568
KNN,GaussianCopula,0.4511,0.4024,0.4511,0.4152,0.4983,6.6329,0.0393,0.0413
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5384,0.4978,0.5384,0.5069,0.6431,6.7863,0.2103,0.2156
LogisticRegression,Anonymous,0.7598,0.7403,0.7598,0.7346,0.8565,0.6627,0.5861,0.6004
LogisticRegression,CTGAN,0.6657,0.5584,0.6657,0.595,0.7231,0.8859,0.3893,0.4366
LogisticRegression,GaussianCopula,0.5821,0.5342,0.5821,0.5469,0.7112,1.3461,0.273,0.2829
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6837,0.6792,0.6837,0.6797,0.8034,1.0218,0.4847,0.4861
RandomForest,Anonymous,0.7703,0.7557,0.7703,0.757,0.8823,0.5917,0.6124,0.6185
RandomForest,CTGAN,0.6649,0.5556,0.6649,0.5946,0.7391,0.8788,0.3894,0.4339
RandomForest,GaussianCopula,0.573,0.5362,0.573,0.5072,0.6599,0.962,0.224,0.2628
RandomForest,Original,0.7794,0.7644,0.7794,0.7627,0.8891,0.6215,0.625,0.6337
RandomForest,TVAE,0.7063,0.6958,0.7063,0.6904,0.8394,0.7821,0.5142,0.5219
