Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6458,0.6255,0.6458,0.6333,,,0.1148,0.1162
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,,,0.4154,0.4204
DecisionTree,TVAE,0.6111,0.6061,0.6111,0.6085,,,0.0718,0.0719
KNN,CTGAN,0.6597,0.5945,0.6597,0.6047,,,0.0318,0.0376
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
LogisticRegression,CTGAN,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
LogisticRegression,TVAE,0.6458,0.5941,0.6458,0.6072,,,0.0367,0.04
RandomForest,CTGAN,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
RandomForest,Original,0.8264,0.8226,0.8264,0.8185,,,0.5601,0.5709
RandomForest,TVAE,0.6875,0.6068,0.6875,0.5886,,,0.0206,0.0389
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
