Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5556,0.6032,0.5556,0.5713,0.5336,16.0194,0.0604,0.0626
DecisionTree,Original,0.7847,0.7834,0.7847,0.784,0.7432,7.7594,0.4895,0.4895
KNN,CTGAN,0.6806,0.6359,0.6806,0.6378,0.4715,4.2243,0.1116,0.1259
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6034,0.627,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.7014,0.7912,0.7014,0.5851,0.5722,0.6089,0.0313,0.1261
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.7961,0.4633,0.5628,0.5883
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
