Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3908,0.3892,0.3908,0.3893,0.5009,21.9573,0.004,0.0041
DecisionTree,Original,0.6785,0.6957,0.6785,0.6857,0.7352,11.5893,0.4867,0.4879
DecisionTree,TVAE,0.4917,0.3857,0.4917,0.4227,,,0.0656,0.075
KNN,CTGAN,0.381,0.3834,0.381,0.3794,0.5096,5.0192,-0.005,-0.0051
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.4992,0.2492,0.4992,0.3325,,,0.0,0.0
LogisticRegression,CTGAN,0.5226,0.4441,0.5226,0.4072,0.6229,1.0619,0.073,0.126
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.4014,0.2977,0.4014,0.3362,,,-0.1002,-0.1145
RandomForest,CTGAN,0.4864,0.3898,0.4864,0.3836,0.5692,1.0101,0.0178,0.0258
RandomForest,Original,0.7771,0.7631,0.7771,0.7623,0.8865,0.6052,0.6221,0.6299
RandomForest,TVAE,0.4992,0.2492,0.4992,0.3325,,,0.0,0.0
