Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6389,0.588,0.6389,0.6022,0.5109,13.0158,0.025,0.027
DecisionTree,Original,0.7986,0.7999,0.7986,0.7992,0.7659,7.2588,0.5285,0.5285
KNN,CTGAN,0.6875,0.634,0.6875,0.6235,0.5297,5.1114,0.0827,0.1067
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.4808,0.6875,0.5658,0.4148,0.6709,-0.0138,-0.0555
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5239,0.6354,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8099,0.4531,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
