Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4792,0.5274,0.4792,0.4965,N/A,N/A,-0.0929,-0.0963
DecisionTree,CTGAN,0.3333,0.4306,0.3333,0.3464,N/A,N/A,-0.219,-0.2669
DecisionTree,GaussianCopula,0.5729,0.5523,0.5729,0.5613,N/A,N/A,-0.0413,-0.0416
DecisionTree,Original,0.7396,0.7841,0.7396,0.7485,N/A,N/A,0.458,0.4773
DecisionTree,TVAE,0.7812,0.7763,0.7812,0.7779,N/A,N/A,0.4766,0.478
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,N/A,N/A,0.0231,0.0238
KNN,CTGAN,0.5521,0.5301,0.5521,0.5399,N/A,N/A,-0.0921,-0.0928
KNN,GaussianCopula,0.6771,0.6381,0.6771,0.6397,N/A,N/A,0.1298,0.1431
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,N/A,N/A,-0.0543,-0.0812
LogisticRegression,CTGAN,0.3229,0.3852,0.3229,0.3472,N/A,N/A,-0.3867,-0.4081
LogisticRegression,GaussianCopula,0.7292,0.7224,0.7292,0.6793,N/A,N/A,0.2296,0.2851
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6771,0.6381,0.6771,0.6397,N/A,N/A,0.1298,0.1431
RandomForest,Anonymous,0.4583,0.5073,0.4583,0.4764,N/A,N/A,-0.1366,-0.1416
RandomForest,CTGAN,0.5729,0.5077,0.5729,0.533,N/A,N/A,-0.1271,-0.1361
RandomForest,GaussianCopula,0.7188,0.7176,0.7188,0.6522,N/A,N/A,0.1724,0.2431
RandomForest,Original,0.7812,0.7741,0.7812,0.7753,N/A,N/A,0.4667,0.4705
RandomForest,TVAE,0.7396,0.77,0.7396,0.678,N/A,N/A,0.2337,0.3295
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
