Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5972,0.6073,0.5972,0.6019,0.5382,14.5176,0.0745,0.0746
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,CTGAN,0.6319,0.5945,0.6319,0.607,0.5073,2.8078,0.0412,0.0428
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.3611,0.6388,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6597,0.5201,0.6597,0.5628,0.4432,0.6562,-0.0488,-0.0798
RandomForest,Original,0.8194,0.8148,0.8194,0.8155,0.7919,0.4851,0.5577,0.5606
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
