Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6634,0.6764,0.6634,0.6691,0.7209,12.1322,0.4611,0.4618
DecisionTree,CTGAN_HYBRID,0.3901,0.4708,0.3901,0.4132,0.5372,21.9845,0.0875,0.0915
DecisionTree,GaussianCopula_HYBRID,0.4352,0.4361,0.4352,0.4353,0.5363,20.356,0.0824,0.0825
DecisionTree,Original,0.6785,0.6952,0.6785,0.6856,0.7353,11.5893,0.487,0.4881
DecisionTree,TVAE_HYBRID,0.5452,0.5865,0.5452,0.5566,0.6425,16.3933,0.2942,0.2997
KNN,Anonymous,0.5768,0.559,0.5768,0.5648,0.6816,5.0817,0.2896,0.292
KNN,CTGAN_HYBRID,0.4375,0.4506,0.4375,0.4418,0.5545,6.8793,0.1024,0.103
KNN,GaussianCopula_HYBRID,0.4224,0.3907,0.4224,0.402,0.5086,5.1943,0.0128,0.0131
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5482,0.523,0.5482,0.5324,0.6407,6.8618,0.2412,0.2431
LogisticRegression,Anonymous,0.7252,0.7058,0.7252,0.7098,0.8053,1.0189,0.5358,0.5412
LogisticRegression,CTGAN_HYBRID,0.5964,0.5689,0.5964,0.5662,0.6755,1.1849,0.2929,0.3076
LogisticRegression,GaussianCopula_HYBRID,0.552,0.4868,0.552,0.471,0.609,1.2206,0.1665,0.2077
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6529,0.6267,0.6529,0.6343,0.7433,1.7393,0.4169,0.4208
RandomForest,Anonymous,0.7688,0.7518,0.7688,0.753,0.8802,0.5969,0.6085,0.6156
RandomForest,CTGAN_HYBRID,0.5753,0.5728,0.5753,0.5697,0.6882,0.9278,0.2917,0.2945
RandomForest,GaussianCopula_HYBRID,0.5761,0.507,0.5761,0.498,0.6514,0.9682,0.2087,0.2579
RandomForest,Original,0.7718,0.7561,0.7718,0.7561,0.8866,0.6301,0.6131,0.6208
RandomForest,TVAE_HYBRID,0.6762,0.6772,0.6762,0.6615,0.8338,0.7424,0.4743,0.4884
