Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5208,0.6051,0.5208,0.5393,0.5341,17.2709,0.0569,0.0629
DecisionTree,CTGAN_HYBRID,0.5347,0.5857,0.5347,0.5516,0.5123,16.7703,0.0219,0.0228
DecisionTree,GaussianCopula_HYBRID,0.4792,0.5681,0.4792,0.4987,0.4914,18.7727,-0.0143,-0.016
DecisionTree,Original,0.7222,0.7428,0.7222,0.7291,0.7045,10.0121,0.3846,0.3892
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6181,0.4647,0.6181,0.5305,0.4893,1.8439,-0.1392,-0.1908
KNN,GaussianCopula_HYBRID,0.5972,0.5868,0.5972,0.5916,0.5539,1.3669,0.0261,0.0262
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4927,10.5444,0.0,0.0
LogisticRegression,Anonymous,0.4653,0.6099,0.4653,0.4719,0.5539,0.8581,0.0487,0.0628
LogisticRegression,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.4348,0.6935,0.0313,0.1261
LogisticRegression,GaussianCopula_HYBRID,0.4583,0.5774,0.4583,0.4722,0.4966,0.7273,0.0028,0.0034
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6944,0.6369,0.6944,0.5815,0.4705,1.9076,0.0174,0.0501
RandomForest,Anonymous,0.5,0.5811,0.5,0.5194,0.473,1.515,0.0107,0.0117
RandomForest,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,0.4526,0.6736,-0.0098,-0.0204
RandomForest,GaussianCopula_HYBRID,0.6319,0.6104,0.6319,0.6189,0.5334,0.6964,0.08,0.081
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8115,0.4551,0.5376,0.5415
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4849,8.5635,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.4793,0.6806,0.5624,,,-0.0273,-0.0787
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
