Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4479,0.5078,0.4479,0.4677,N/A,N/A,-0.1307,-0.1379
DecisionTree,Original,0.7188,0.7733,0.7188,0.7288,N/A,N/A,0.424,0.4475
KNN,Anonymous,0.6667,0.6266,0.6667,0.6319,N/A,N/A,0.1111,0.1206
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
LogisticRegression,Anonymous,0.5625,0.5544,0.5625,0.5582,N/A,N/A,-0.037,-0.0371
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
RandomForest,Anonymous,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
RandomForest,Original,0.8125,0.8073,0.8125,0.8062,N/A,N/A,0.5385,0.5449
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
