Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5903,0.6081,0.5903,0.5979,0.5395,14.7679,0.0757,0.0762
DecisionTree,Original,0.75,0.7609,0.75,0.7541,0.7245,9.0109,0.4326,0.4345
KNN,CTGAN,0.6319,0.5945,0.6319,0.607,0.4933,3.0424,0.0412,0.0428
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.3318,0.636,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6597,0.4746,0.6597,0.5521,0.5052,0.6388,-0.0665,-0.1258
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8034,0.4623,0.5172,0.5222
SVM,CTGAN,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
