Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6792,0.681,0.6792,0.6799,0.7319,10.9909,0.4807,0.4808
DecisionTree,CTGAN_HYBRID,0.2756,0.3089,0.2756,0.2735,0.444,26.1099,-0.1087,-0.1169
DecisionTree,GaussianCopula_HYBRID,0.427,0.4376,0.427,0.4312,0.5371,20.6545,0.0822,0.0825
DecisionTree,Original,0.6724,0.6951,0.6724,0.6818,0.7318,11.8065,0.4797,0.4815
DecisionTree,TVAE_HYBRID,0.4902,0.5015,0.4902,0.4902,0.5961,16.1697,0.1918,0.1943
KNN,Anonymous,0.6898,0.6767,0.6898,0.6815,0.8014,3.5569,0.4846,0.4862
KNN,CTGAN_HYBRID,0.3373,0.4372,0.3373,0.2537,0.5066,7.305,0.0181,0.0297
KNN,GaussianCopula_HYBRID,0.4465,0.4071,0.4465,0.4191,0.5139,6.3439,0.0443,0.0457
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5459,0.5415,0.5459,0.5336,0.6479,11.4237,0.2624,0.2691
LogisticRegression,Anonymous,0.738,0.7079,0.738,0.7136,0.8604,0.6241,0.5542,0.5624
LogisticRegression,CTGAN_HYBRID,0.32,0.2278,0.32,0.1572,0.4056,1.1651,-0.003,-0.0336
LogisticRegression,GaussianCopula_HYBRID,0.5023,0.3689,0.5023,0.3474,0.6231,0.9923,0.0221,0.0598
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6145,0.5825,0.6145,0.5898,0.7038,2.6503,0.3498,0.3552
RandomForest,Anonymous,0.759,0.7427,0.759,0.7443,0.8674,0.8785,0.5923,0.5991
RandomForest,CTGAN_HYBRID,0.3675,0.445,0.3675,0.2708,0.513,1.1305,0.0427,0.0845
RandomForest,GaussianCopula_HYBRID,0.5203,0.4542,0.5203,0.4367,0.6393,0.9781,0.1028,0.1302
RandomForest,Original,0.7711,0.7547,0.7711,0.7558,0.8873,0.6251,0.6124,0.6196
RandomForest,TVAE_HYBRID,0.5798,0.5751,0.5798,0.5508,0.7277,2.5542,0.3198,0.3439
