Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,CTGAN,0.8952,0.8771,0.8952,0.8677,0.7995,0.3403,0.2595,0.3243,,,0.2,,,,300.0,10.0,361680
RandomForest,GaussianCopula,0.8831,0.8968,0.8831,0.8284,0.8232,0.3011,0.0017,0.0289,,,0.2,,,,300.0,10.0,361680
RandomForest,TVAE,0.869,0.8905,0.869,0.8776,0.8842,0.3712,0.4546,0.4623,,,0.2,,,,300.0,10.0,361680
RandomForest,CTGAN,0.8962,0.881,0.8962,0.8671,0.7861,0.3404,0.2526,0.3273,,,0.2,,,,300.0,1.0,36168
RandomForest,GaussianCopula,0.883,0.8383,0.883,0.8286,0.7947,0.3107,0.0029,0.0251,,,0.2,,,,300.0,1.0,36168
RandomForest,TVAE,0.8724,0.8895,0.8724,0.8795,0.8773,0.3308,0.4544,0.4598,,,0.2,,,,300.0,1.0,36168
RandomForest,CTGAN,0.8948,0.8765,0.8948,0.8671,0.8028,0.3251,0.2558,0.3207,,,0.2,,,,300.0,2.0,72336
RandomForest,GaussianCopula,0.883,0.8383,0.883,0.8284,0.8025,0.3096,0.0014,0.0177,,,0.2,,,,300.0,2.0,72336
RandomForest,TVAE,0.8711,0.89,0.8711,0.8788,0.8788,0.3567,0.455,0.4614,,,0.2,,,,300.0,2.0,72336
RandomForest,CTGAN,0.8947,0.8759,0.8947,0.8675,0.8052,0.3551,0.259,0.3217,,,0.2,,,,300.0,3.0,108504
RandomForest,GaussianCopula,0.8831,0.8579,0.8831,0.8286,0.816,0.3063,0.0031,0.0312,,,0.2,,,,300.0,3.0,108504
RandomForest,TVAE,0.8675,0.8888,0.8675,0.8761,0.8789,0.3571,0.4468,0.4542,,,0.2,,,,300.0,3.0,108504
RandomForest,CTGAN,0.8954,0.8778,0.8954,0.8678,0.7951,0.3673,0.2592,0.3254,,,0.2,,,,300.0,5.0,180840
RandomForest,GaussianCopula,0.8832,0.8969,0.8832,0.8287,0.8174,0.3038,0.0033,0.0409,,,0.2,,,,300.0,5.0,180840
RandomForest,TVAE,0.8679,0.888,0.8679,0.8761,0.8841,0.3436,0.4445,0.4512,,,0.2,,,,300.0,5.0,180840
RandomForest,CTGAN,0.8941,0.8751,0.8941,0.8655,0.7947,0.3263,0.2453,0.3114,,,0.2,,,,300,8,36168
