Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6328,0.6504,0.6396,,,0.1373,0.1387
DecisionTree,CTGAN,0.5528,0.5428,0.5528,0.5475,,,-0.0706,-0.0707
DecisionTree,GaussianCopula,0.5528,0.5745,0.5528,0.5621,,,0.0035,0.0036
DecisionTree,Original,0.7236,0.7601,0.7236,0.7327,,,0.4125,0.4251
DecisionTree,TVAE,0.7073,0.6784,0.7073,0.6705,,,0.1978,0.221
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.6098,0.5794,0.6098,0.591,,,0.0144,0.0147
RandomForest,CTGAN,0.7073,0.7944,0.7073,0.6012,,,0.0713,0.1923
RandomForest,GaussianCopula,0.6911,0.6437,0.6911,0.6228,,,0.0914,0.123
RandomForest,Original,0.8374,0.8385,0.8374,0.8275,,,0.5828,0.6019
RandomForest,TVAE,0.7398,0.7547,0.7398,0.6824,,,0.2348,0.3162
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
