Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5694,0.5749,0.5694,0.5721,0.4991,15.5188,-0.0018,-0.0018
DecisionTree,Original,0.75,0.7569,0.75,0.7529,0.7182,9.0109,0.4255,0.4264
KNN,CTGAN,0.5556,0.5875,0.5556,0.568,0.5532,1.1834,0.027,0.0275
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.5347,0.5377,0.5347,0.5362,0.3575,0.7409,-0.0894,-0.0894
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6111,0.5509,0.6111,0.5716,0.4759,0.6583,-0.05,-0.0539
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8214,0.4536,0.5172,0.5222
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
