Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.683,0.6877,0.683,0.6852,0.735,10.9351,0.4876,0.4877
DecisionTree,CTGAN_HYBRID,0.3712,0.3888,0.3712,0.3601,0.5014,22.663,0.0034,0.0037
DecisionTree,GaussianCopula_HYBRID,0.4405,0.4308,0.4405,0.4349,0.5343,20.166,0.0791,0.0793
DecisionTree,Original,0.6732,0.6938,0.6732,0.6815,0.7342,11.7793,0.4804,0.4821
DecisionTree,TVAE_HYBRID,0.5896,0.618,0.5896,0.5881,0.6669,13.5622,0.3505,0.3625
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN_HYBRID,0.3569,0.4003,0.3569,0.2984,0.5359,6.4323,0.0132,0.0185
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5934,0.5793,0.5934,0.5765,0.6813,9.6631,0.3333,0.3407
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN_HYBRID,0.3268,0.5036,0.3268,0.1692,0.674,1.0956,0.0064,0.0385
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6724,0.6448,0.6724,0.642,0.7861,1.1499,0.4508,0.4623
RandomForest,Anonymous,0.7613,0.7447,0.7613,0.7471,0.8705,0.8245,0.5971,0.603
RandomForest,CTGAN_HYBRID,0.3517,0.354,0.3517,0.2629,0.5459,1.1258,0.0083,0.0139
RandomForest,GaussianCopula_HYBRID,0.5444,0.5168,0.5444,0.4804,0.6459,0.9728,0.1655,0.1882
RandomForest,Original,0.7779,0.7631,0.7779,0.761,0.8881,0.6013,0.6223,0.6311
RandomForest,TVAE_HYBRID,0.6386,0.6353,0.6386,0.6145,0.7795,2.0868,0.4133,0.4357
