Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6585,0.644,0.6585,0.6497,N/A,N/A,0.1638,0.165
DecisionTree,CTGAN,0.6098,0.586,0.6098,0.5956,N/A,N/A,0.0296,0.03
DecisionTree,GaussianCopula,0.561,0.5794,0.561,0.569,N/A,N/A,0.0148,0.0149
DecisionTree,Original,0.6911,0.7225,0.6911,0.7004,N/A,N/A,0.3346,0.3422
DecisionTree,TVAE,0.6911,0.664,0.6911,0.6679,N/A,N/A,0.1944,0.2036
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.6016,0.5666,0.6016,0.58,N/A,N/A,-0.0141,-0.0145
RandomForest,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
RandomForest,GaussianCopula,0.7073,0.6962,0.7073,0.6241,N/A,N/A,0.1065,0.1753
RandomForest,Original,0.8374,0.8427,0.8374,0.8252,N/A,N/A,0.576,0.6032
RandomForest,TVAE,0.748,0.7649,0.748,0.6958,N/A,N/A,0.2655,0.3454
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
