Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.6609,0.5625,0.5783,0.5959,15.7691,0.1569,0.1776
DecisionTree,CTGAN_HYBRID,0.5208,0.5408,0.5208,0.5298,0.4577,17.2709,-0.0809,-0.0814
DecisionTree,GaussianCopula_HYBRID,0.5556,0.5666,0.5556,0.5607,0.4891,16.0194,-0.0213,-0.0213
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
DecisionTree,TVAE_HYBRID,0.7083,0.6768,0.7083,0.664,0.5736,10.5127,0.1765,0.2051
KNN,Anonymous,0.6458,0.6161,0.6458,0.6259,0.4841,2.5777,0.0902,0.0927
KNN,CTGAN_HYBRID,0.5694,0.5458,0.5694,0.5562,0.5048,0.9326,-0.069,-0.0696
KNN,GaussianCopula_HYBRID,0.6528,0.5869,0.6528,0.5999,0.4422,3.0755,0.0196,0.0228
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4964,10.7789,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.697,0.5139,0.5139,0.79,0.6942,0.1555,0.2109
LogisticRegression,CTGAN_HYBRID,0.6458,0.5606,0.6458,0.5812,0.405,0.6795,-0.0234,-0.0288
LogisticRegression,GaussianCopula_HYBRID,0.7569,0.7781,0.7569,0.7072,0.6532,0.5931,0.2865,0.3697
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7014,0.6913,0.7014,0.5965,0.5177,1.4179,0.048,0.1143
RandomForest,Anonymous,0.5972,0.7176,0.5972,0.6098,0.6748,0.7484,0.2435,0.2854
RandomForest,CTGAN_HYBRID,0.6389,0.5538,0.6389,0.5768,0.5442,0.6536,-0.0354,-0.0426
RandomForest,GaussianCopula_HYBRID,0.6111,0.559,0.6111,0.5772,0.6376,0.6052,-0.0349,-0.037
RandomForest,Original,0.8333,0.8298,0.8333,0.8266,0.823,0.4538,0.5806,0.5897
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5645,6.1204,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
