Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6687,0.6721,0.6687,0.6702,0.7222,11.4237,0.4643,0.4644
DecisionTree,CTGAN_HYBRID,0.3449,0.387,0.3449,0.3554,0.5048,23.6129,0.0046,0.0047
DecisionTree,GaussianCopula_HYBRID,0.4021,0.4032,0.4021,0.4023,0.5096,21.5241,0.0284,0.0284
DecisionTree,Original,0.6875,0.7041,0.6875,0.6945,0.7421,11.2636,0.5008,0.502
DecisionTree,TVAE_HYBRID,0.5392,0.5687,0.5392,0.5274,0.6213,15.5584,0.2709,0.2896
KNN,Anonymous,0.6965,0.6837,0.6965,0.6882,0.8043,3.4713,0.4953,0.4971
KNN,CTGAN_HYBRID,0.2816,0.3204,0.2816,0.2572,0.4771,6.0769,-0.0476,-0.0548
KNN,GaussianCopula_HYBRID,0.4729,0.4386,0.4729,0.45,0.565,5.3598,0.0977,0.0997
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5512,0.5343,0.5512,0.5181,0.6592,9.1829,0.2676,0.2882
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636
LogisticRegression,CTGAN_HYBRID,0.5,0.5415,0.5,0.4696,0.6256,1.0466,0.2076,0.2427
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6446,0.6267,0.6446,0.6089,0.767,1.3077,0.3967,0.4093
RandomForest,Anonymous,0.753,0.7353,0.753,0.738,0.8708,0.8703,0.5826,0.5888
RandomForest,CTGAN_HYBRID,0.3735,0.4061,0.3735,0.3703,0.5302,1.0852,0.0186,0.0199
RandomForest,GaussianCopula_HYBRID,0.4804,0.3895,0.4804,0.3958,0.5723,1.014,0.0287,0.0362
RandomForest,Original,0.7718,0.7559,0.7718,0.7551,0.8901,0.62,0.6125,0.6207
RandomForest,TVAE_HYBRID,0.6107,0.6017,0.6107,0.5776,0.754,2.354,0.3665,0.3952
