Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5486,0.6397,0.5486,0.5656,0.5732,16.2697,0.121,0.1352
DecisionTree,CTGAN_HYBRID,0.5556,0.5927,0.5556,0.5693,0.5209,16.0194,0.0384,0.0393
DecisionTree,GaussianCopula_HYBRID,0.5,0.5496,0.5,0.5177,0.4682,18.0218,-0.0571,-0.0592
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
DecisionTree,TVAE_HYBRID,0.5556,0.6032,0.5556,0.5713,0.5336,16.0194,0.0604,0.0626
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5681,0.6042,0.5819,0.4695,2.3715,-0.0168,-0.0173
KNN,GaussianCopula_HYBRID,0.5208,0.4974,0.5208,0.5082,0.3909,3.3857,-0.1817,-0.1831
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5064,10.7758,0.0,0.0
LogisticRegression,Anonymous,0.5833,0.7202,0.5833,0.594,0.7707,0.6042,0.233,0.2818
LogisticRegression,CTGAN_HYBRID,0.7083,0.7946,0.7083,0.6005,0.5957,0.6067,0.062,0.1789
LogisticRegression,GaussianCopula_HYBRID,0.5278,0.6034,0.5278,0.5463,0.5575,0.6788,0.0556,0.0603
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6806,0.6094,0.6806,0.6032,0.5434,1.2863,0.0394,0.056
RandomForest,Anonymous,0.6319,0.6796,0.6319,0.6453,0.6273,0.7635,0.2263,0.2355
RandomForest,CTGAN_HYBRID,0.6042,0.546,0.6042,0.5668,0.4716,0.6886,-0.061,-0.0652
RandomForest,GaussianCopula_HYBRID,0.4861,0.5207,0.4861,0.5005,0.4532,0.7207,-0.125,-0.1271
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.7891,0.4816,0.5172,0.5222
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5255,5.6123,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
