Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.4444,0.6832,0.4444,0.4179,0.5682,20.0243,0.0943,0.1547,3,0.89,0.3,9.0,10.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.6042,0.5743,0.6042,0.5862,0.4986,14.2673,-0.0029,-0.003,3,0.89,0.3,9.0,10.0,0.01,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6806,0.6543,0.6806,0.6608,0.5791,11.5139,0.1737,0.1794,3,0.89,0.3,9.0,10.0,0.01,300,1,336
DecisionTree,TVAE_HYBRID,0.6806,0.6094,0.6806,0.6032,0.5155,11.5139,0.0394,0.056,3,0.89,0.3,9.0,10.0,0.01,300,1,336
DecisionTree,Anonymous,0.5972,0.6546,0.5972,0.6126,0.5955,14.5176,0.1675,0.1765,13,3.87,0.3,9.0,10.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.4514,0.5294,0.4514,0.4729,0.4459,19.7739,-0.0913,-0.0997,13,3.87,0.3,9.0,10.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6042,0.6266,0.6042,0.6132,0.5623,14.2673,0.1178,0.119,13,3.87,0.3,9.0,10.0,0.05,300,1,336
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0,13,3.87,0.3,9.0,10.0,0.05,300,1,336
DecisionTree,Anonymous,0.5694,0.622,0.5694,0.5854,0.5564,15.5188,0.1,0.1045,29,8.63,0.3,9.0,10.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.4931,0.5352,0.4931,0.5094,0.4505,18.2721,-0.0905,-0.0928,29,8.63,0.3,9.0,10.0,0.1,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6042,0.5859,0.6042,0.5938,0.5114,14.2673,0.0238,0.024,29,8.63,0.3,9.0,10.0,0.1,300,1,336
DecisionTree,Anonymous,0.5903,0.634,0.5903,0.6044,0.5714,14.7679,0.1288,0.1331,29,8.63,0.3,9.0,10.0,0.2,,,
DecisionTree,CTGAN_HYBRID,0.6458,0.6346,0.6458,0.6395,0.5668,12.7655,0.138,0.1385,29,8.63,0.3,9.0,10.0,0.2,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5972,0.5813,0.5972,0.5884,0.5064,14.5176,0.0132,0.0133,29,8.63,0.3,9.0,10.0,0.2,300,1,336
DecisionTree,TVAE_HYBRID,0.6181,0.5242,0.6181,0.5562,0.4641,13.7667,-0.0867,-0.1025,29,8.63,0.3,9.0,10.0,0.2,300,1,336
DecisionTree,Anonymous,0.5833,0.6246,0.5833,0.5973,0.56,15.0182,0.1089,0.1121,29,8.63,0.3,9.0,10.0,0.5,,,
DecisionTree,CTGAN_HYBRID,0.5833,0.5237,0.5833,0.547,0.4518,15.0182,-0.1088,-0.1154,29,8.63,0.3,9.0,10.0,0.5,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6111,0.6061,0.6111,0.6085,0.5355,14.017,0.0718,0.0719,29,8.63,0.3,9.0,10.0,0.5,300,1,336
