Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6153,0.6341,0.6228,,,0.0972,0.0982
DecisionTree,CTGAN,0.5528,0.6241,0.5528,0.5698,,,0.1029,0.111
DecisionTree,GaussianCopula,0.5447,0.5636,0.5447,0.553,,,-0.0217,-0.0218
DecisionTree,Original,0.7398,0.7694,0.7398,0.7477,,,0.4396,0.4497
DecisionTree,TVAE,0.748,0.7358,0.748,0.7374,,,0.3684,0.3747
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.4959,0.5524,0.4959,0.5144,,,-0.0438,-0.046
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6388,0.6911,0.6032,,,0.0569,0.0936
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6179,0.6551,0.6179,0.63,,,0.1824,0.1873
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.6992,0.6627,0.6992,0.6447,,,0.1389,0.1708
RandomForest,Anonymous,0.6016,0.559,0.6016,0.5747,,,-0.0304,-0.0316
RandomForest,CTGAN,0.626,0.6724,0.626,0.6391,,,0.2155,0.224
RandomForest,GaussianCopula,0.7398,0.7422,0.7398,0.6895,,,0.2486,0.3139
RandomForest,Original,0.8211,0.8174,0.8211,0.8126,,,0.5482,0.5602
RandomForest,TVAE,0.748,0.7528,0.748,0.7024,,,0.2785,0.3425
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6829,0.4758,0.6829,0.5609,,,-0.0161,-0.0605
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
