Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6389,0.6727,0.6389,0.6501,0.6191,13.0158,0.2187,0.2237
DecisionTree,CTGAN_HYBRID,0.5625,0.5967,0.5625,0.5754,0.5259,15.7691,0.0479,0.0488
DecisionTree,GaussianCopula_HYBRID,0.6042,0.6216,0.6042,0.6116,0.5559,14.2673,0.107,0.1077
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.625,0.5419,0.625,0.5679,0.4741,1.15,-0.0588,-0.0684
KNN,GaussianCopula_HYBRID,0.6111,0.5194,0.6111,0.5519,0.4456,3.5388,-0.098,-0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5694,0.6275,0.5694,0.5859,0.5766,0.6854,0.11,0.116
LogisticRegression,CTGAN_HYBRID,0.4931,0.5941,0.4931,0.5105,0.5543,0.7124,0.0331,0.038
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.518,0.638,0.1243,0.1423
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6667,0.6583,0.6667,0.662,0.6111,0.6532,0.194,0.1945
RandomForest,CTGAN_HYBRID,0.5972,0.5756,0.5972,0.5848,0.4924,0.6849,0.0,0.0
RandomForest,GaussianCopula_HYBRID,0.6042,0.5268,0.6042,0.5545,0.5267,0.6507,-0.0927,-0.1032
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7981,0.4757,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
