Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6504,0.6328,0.6504,0.6396,,,0.1373,0.1387
DecisionTree,CTGAN,0.6179,0.6095,0.6179,0.6133,,,0.0851,0.0853
DecisionTree,CTGAN_HYBRID,0.5691,0.5783,0.5691,0.5734,,,0.0124,0.0124
DecisionTree,GaussianCopula,0.5366,0.5105,0.5366,0.5222,,,-0.1435,-0.145
DecisionTree,GaussianCopula_HYBRID,0.626,0.5597,0.626,0.5789,,,-0.025,-0.0279
DecisionTree,Original,0.6179,0.6613,0.6179,0.6309,,,0.1932,0.1999
DecisionTree,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
DecisionTree,TVAE_HYBRID,0.6829,0.581,0.6829,0.5747,,,0.0037,0.0083
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.5691,0.5454,0.5691,0.5558,,,-0.0633,-0.0639
KNN,CTGAN_HYBRID,0.6423,0.5745,0.6423,0.5899,,,0.0026,0.003
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,GaussianCopula_HYBRID,0.626,0.5773,0.626,0.5922,,,0.0088,0.0093
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6829,0.4758,0.6829,0.5609,,,-0.0161,-0.0605
KNN,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6585,0.524,0.6585,0.5614,,,-0.0424,-0.0697
LogisticRegression,CTGAN_HYBRID,0.6829,0.4758,0.6829,0.5609,,,-0.0161,-0.0605
LogisticRegression,GaussianCopula,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,GaussianCopula_HYBRID,0.6829,0.6038,0.6829,0.587,,,0.0228,0.0406
LogisticRegression,Original,0.8618,0.876,0.8618,0.8504,,,0.6367,0.6721
LogisticRegression,TVAE,0.6829,0.4758,0.6829,0.5609,,,-0.0161,-0.0605
LogisticRegression,TVAE_HYBRID,0.5854,0.5196,0.5854,0.5445,,,-0.1081,-0.1163
RandomForest,Anonymous,0.5935,0.5449,0.5935,0.5631,,,-0.06,-0.0628
RandomForest,CTGAN,0.6992,0.6897,0.6992,0.5965,,,0.0548,0.1224
RandomForest,CTGAN_HYBRID,0.6667,0.5362,0.6667,0.5659,,,-0.0273,-0.0485
RandomForest,GaussianCopula,0.6992,0.6897,0.6992,0.5965,,,0.0548,0.1224
RandomForest,GaussianCopula_HYBRID,0.6585,0.6243,0.6585,0.633,,,0.1096,0.1148
RandomForest,Original,0.8537,0.8575,0.8537,0.8448,,,0.6245,0.645
RandomForest,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
RandomForest,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
