Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5833,0.6354,0.5833,0.5988,0.5727,15.0182,0.129,0.1348
DecisionTree,CTGAN_HYBRID,0.5694,0.5749,0.5694,0.5721,0.4991,15.5188,-0.0018,-0.0018
DecisionTree,GaussianCopula_HYBRID,0.6042,0.5965,0.6042,0.6001,0.5241,14.2673,0.0491,0.0492
DecisionTree,Original,0.7361,0.7474,0.7361,0.7405,0.7082,9.5115,0.4011,0.4029
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6458,0.5711,0.6458,0.5885,0.4772,5.8953,-0.0077,-0.0091
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.6944,0.6389,0.6944,0.5926,0.4839,0.8728,0.0341,0.0714
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.625,0.6298,0.625,0.6273,0.5851,0.6978,0.1275,0.1275
RandomForest,CTGAN_HYBRID,0.6736,0.5967,0.6736,0.5988,0.5402,0.6949,0.0265,0.0363
RandomForest,GaussianCopula_HYBRID,0.6111,0.5509,0.6111,0.5716,0.4598,0.6891,-0.05,-0.0539
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.7992,0.47,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
