Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3404,0.3558,0.3404,0.3464,0.4765,23.7758,-0.0479,-0.0482
DecisionTree,Original,0.6679,0.6886,0.6679,0.6764,0.7298,11.9693,0.4724,0.474
DecisionTree,TVAE,0.6235,0.5098,0.6235,0.5607,N/A,N/A,0.3353,0.3547
KNN,CTGAN,0.3938,0.3804,0.3938,0.3853,0.4997,5.9068,-0.0104,-0.0105
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5294,0.4271,0.5294,0.4697,N/A,N/A,0.1536,0.1663
LogisticRegression,CTGAN,0.433,0.3286,0.433,0.365,0.467,1.0531,-0.0465,-0.0538
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.558,0.478,0.558,0.5072,N/A,N/A,0.2544,0.2721
RandomForest,CTGAN,0.4127,0.324,0.4127,0.3611,0.4536,1.0644,-0.0558,-0.0604
RandomForest,Original,0.7688,0.7533,0.7688,0.7544,0.8869,0.5764,0.609,0.6158
RandomForest,TVAE,0.6875,0.5663,0.6875,0.6159,N/A,N/A,0.437,0.4747
