Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5347,0.5804,0.5347,0.5508,0.5059,16.7703,0.0107,0.011
DecisionTree,CTGAN_HYBRID,0.5625,0.5349,0.5625,0.547,0.4559,15.7691,-0.0935,-0.0947
DecisionTree,GaussianCopula_HYBRID,0.5972,0.6489,0.5972,0.6121,0.5891,14.5176,0.1581,0.1652
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,0.4493,3.2677,-0.0098,-0.0204
KNN,GaussianCopula_HYBRID,0.6389,0.5538,0.6389,0.5768,0.4833,2.3563,-0.0354,-0.0426
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5347,0.6075,0.5347,0.553,0.5534,0.8024,0.0644,0.0695
LogisticRegression,CTGAN_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5289,0.6117,0.0174,0.0501
LogisticRegression,GaussianCopula_HYBRID,0.6806,0.5575,0.6806,0.5741,0.5161,0.6389,-0.0098,-0.0204
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6111,0.6111,0.6111,0.6111,0.5269,0.7798,0.0836,0.0836
RandomForest,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.5189,0.6484,-0.023,-0.0435
RandomForest,GaussianCopula_HYBRID,0.5972,0.5813,0.5972,0.5884,0.4899,0.7501,0.0132,0.0133
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.8092,0.4687,0.5033,0.507
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
