Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5694,0.6513,0.5694,0.5862,0.5882,15.5188,0.1481,0.1625
DecisionTree,CTGAN_HYBRID,0.6597,0.6708,0.6597,0.6645,0.615,12.2649,0.2229,0.2236
DecisionTree,GaussianCopula_HYBRID,0.5417,0.553,0.5417,0.547,0.4727,16.52,-0.0532,-0.0533
DecisionTree,Original,0.7083,0.7343,0.7083,0.7165,0.6945,10.5127,0.3615,0.3677
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.546,0.6042,0.5668,0.499,1.8455,-0.061,-0.0652
KNN,GaussianCopula_HYBRID,0.6042,0.5541,0.6042,0.5723,0.462,2.6082,-0.0459,-0.0483
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305
LogisticRegression,CTGAN_HYBRID,0.6458,0.5874,0.6458,0.6014,0.4384,0.6816,0.0224,0.0249
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6111,0.6803,0.6111,0.6264,0.622,0.7681,0.2137,0.2296
RandomForest,CTGAN_HYBRID,0.625,0.5694,0.625,0.5869,0.464,0.6824,-0.0125,-0.0135
RandomForest,GaussianCopula_HYBRID,0.6181,0.5641,0.6181,0.582,0.4298,0.7024,-0.0238,-0.0254
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.796,0.4843,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6875,0.5845,0.6875,0.5778,,,0.0037,0.0088
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
