Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.8249,0.8194,0.8249,0.8221,0.5552,6.1423,0.1259,0.126,115,0.32,0.2,10.0,2.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.8338,0.801,0.8338,0.8161,0.5154,5.9618,0.0345,0.0357,115,0.32,0.2,10.0,2.0,0.01,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.8032,0.801,0.8032,0.8021,0.5183,7.0947,0.0371,0.0371,115,0.32,0.2,10.0,2.0,0.01,300,8,36168
DecisionTree,TVAE_HYBRID,0.7583,0.8153,0.7583,0.7832,0.5594,8.6296,0.0967,0.1013,115,0.32,0.2,10.0,2.0,0.01,300,8,36168
DecisionTree,Anonymous,0.8175,0.818,0.8175,0.8178,0.5535,6.3629,0.1191,0.1191,138,0.38,0.2,20.0,2.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.8008,0.8001,0.8008,0.8005,0.5153,7.1562,0.0325,0.0325,138,0.38,0.2,20.0,2.0,0.01,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.8057,0.7994,0.8057,0.8025,0.514,7.0031,0.029,0.029,138,0.38,0.2,20.0,2.0,0.01,300,8,36168
DecisionTree,TVAE_HYBRID,0.7423,0.8131,0.7423,0.7727,0.5549,9.0982,0.0841,0.0897,138,0.38,0.2,20.0,2.0,0.01,300,8,36168
DecisionTree,Anonymous,0.8249,0.8194,0.8249,0.8221,0.555,6.1422,0.1259,0.126,55,0.15,0.2,5.0,2.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.7109,0.8054,0.7109,0.7505,0.5297,10.3564,0.0482,0.053,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
DecisionTree,GaussianCopula_HYBRID,0.7903,0.8102,0.7903,0.7998,0.5443,7.5571,0.0803,0.0809,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
DecisionTree,TVAE_HYBRID,0.7605,0.8266,0.7605,0.7882,0.6006,8.4887,0.1424,0.1514,55,0.15,0.2,5.0,2.0,0.01,300,8,36168
