Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3358,0.3703,0.3358,0.3421,0.4879,23.9386,-0.0278,-0.0289
DecisionTree,Original,0.6664,0.6873,0.6664,0.6751,0.7261,12.0236,0.4689,0.4705
DecisionTree,TVAE,0.619,0.6305,0.619,0.6169,0.6799,13.7335,0.389,0.3954
KNN,CTGAN,0.3261,0.3495,0.3261,0.27,0.4764,6.9364,-0.0277,-0.0377
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.561,0.4998,0.561,0.5128,0.6489,7.8244,0.2306,0.2412
LogisticRegression,CTGAN,0.3178,0.2232,0.3178,0.1647,0.4365,1.1404,-0.0113,-0.0472
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6258,0.5954,0.6258,0.6022,0.745,1.8148,0.3726,0.3782
RandomForest,CTGAN,0.3539,0.4071,0.3539,0.2452,0.4824,1.1264,0.0265,0.0561
RandomForest,Original,0.7733,0.7576,0.7733,0.7589,0.8893,0.5765,0.617,0.6234
RandomForest,TVAE,0.6619,0.6385,0.6619,0.6203,0.8145,1.3129,0.4391,0.4667
