Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5486,0.5782,0.5486,0.5606,0.5032,16.2697,0.0059,0.006
DecisionTree,CTGAN_HYBRID,0.6042,0.5965,0.6042,0.6001,0.5241,14.2673,0.0491,0.0492
DecisionTree,GaussianCopula_HYBRID,0.6458,0.5798,0.6458,0.5952,0.5032,12.7655,0.0076,0.0087
DecisionTree,Original,0.7153,0.7385,0.7153,0.7228,0.6995,10.2624,0.373,0.3784
DecisionTree,TVAE_HYBRID,0.5833,0.6246,0.5833,0.5973,0.56,15.0182,0.1089,0.1121
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6667,0.5736,0.6667,0.5859,0.5286,2.0616,-0.0023,-0.0033
KNN,GaussianCopula_HYBRID,0.6528,0.6065,0.6528,0.6175,0.518,1.837,0.0625,0.0674
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5027,5.5956,0.0,0.0
LogisticRegression,Anonymous,0.4722,0.6071,0.4722,0.482,0.5434,0.7178,0.0474,0.0593
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5241,0.622,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6389,0.6251,0.6389,0.6309,0.5518,0.6626,0.1153,0.1159
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.5417,0.6059,0.5417,0.5595,0.5468,1.4178,0.0631,0.0671
RandomForest,Anonymous,0.5694,0.6008,0.5694,0.5815,0.5105,1.3263,0.0574,0.0584
RandomForest,CTGAN_HYBRID,0.6597,0.5764,0.6597,0.59,0.489,0.6726,0.0011,0.0015
RandomForest,GaussianCopula_HYBRID,0.6042,0.546,0.6042,0.5668,0.5523,0.6511,-0.061,-0.0652
RandomForest,Original,0.7917,0.7856,0.7917,0.7871,0.7832,0.4896,0.4896,0.4922
RandomForest,TVAE_HYBRID,0.625,0.6105,0.625,0.6167,0.568,2.1012,0.0813,0.0817
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
