Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.3358,0.3816,0.3358,0.3432,0.5035,23.9386,0.004,0.0042
DecisionTree,Original,0.677,0.6977,0.677,0.6855,0.7363,11.6436,0.4864,0.4881
DecisionTree,TVAE,0.558,0.5349,0.558,0.5336,0.6108,15.9319,0.255,0.2607
KNN,CTGAN,0.3554,0.3942,0.3554,0.3549,0.5189,4.2791,0.0085,0.0091
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5497,0.4537,0.5497,0.4971,0.6174,10.0642,0.2108,0.2213
LogisticRegression,CTGAN,0.4631,0.4815,0.4631,0.4166,0.5876,1.0502,0.1524,0.1902
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6167,0.5513,0.6167,0.5645,0.7308,2.5845,0.3509,0.3697
RandomForest,CTGAN,0.3855,0.4005,0.3855,0.3483,0.4862,1.0777,0.014,0.0166
RandomForest,Original,0.7748,0.7598,0.7748,0.7591,0.8892,0.6212,0.618,0.6259
RandomForest,TVAE,0.6687,0.5701,0.6687,0.609,0.8057,1.6767,0.4379,0.465
