Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6153,0.6341,0.6228,,,0.0972,0.0982
DecisionTree,CTGAN,0.5854,0.548,0.5854,0.5629,,,-0.0555,-0.057
DecisionTree,GaussianCopula,0.5528,0.5745,0.5528,0.5621,,,0.0035,0.0036
DecisionTree,Original,0.7317,0.7586,0.7317,0.7394,,,0.4182,0.4263
DecisionTree,TVAE,0.7724,0.791,0.7724,0.7339,,,0.3541,0.4252
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,,,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,,,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,,,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,,,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,,,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,,,0.2608,0.2664
RandomForest,Anonymous,0.5935,0.5611,0.5935,0.574,,,-0.0267,-0.0273
RandomForest,CTGAN,0.6992,0.7904,0.6992,0.5834,,,0.036,0.1354
RandomForest,GaussianCopula,0.7154,0.6902,0.7154,0.6768,,,0.2134,0.2421
RandomForest,Original,0.8455,0.8501,0.8455,0.8351,,,0.6004,0.6242
RandomForest,TVAE,0.7154,0.7151,0.7154,0.6394,,,0.1395,0.2155
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
