Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5521,0.5866,0.5521,0.5649,0.5197,16.1446,0.0364,0.0372
DecisionTree,Original,0.8021,0.8004,0.8021,0.8012,0.7652,7.1336,0.5352,0.5353
DecisionTree,TVAE,0.5521,0.5791,0.5521,0.5629,0.5106,16.1446,0.0199,0.0202
KNN,CTGAN,0.5729,0.5523,0.5729,0.5613,0.5038,1.4045,-0.0413,-0.0416
KNN,Original,0.6146,0.5719,0.6146,0.5861,0.499,2.8304,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,0.4149,8.4633,0.0,0.0
LogisticRegression,CTGAN,0.6458,0.4633,0.6458,0.5396,0.3889,0.6811,-0.0794,-0.1406
LogisticRegression,Original,0.8333,0.8355,0.8333,0.8225,0.7889,0.4543,0.5733,0.5949
LogisticRegression,TVAE,0.6354,0.6669,0.6354,0.6459,0.6015,1.5377,0.2157,0.2202
RandomForest,CTGAN,0.6771,0.601,0.6771,0.5875,0.4619,0.6485,0.0275,0.0442
RandomForest,Original,0.8229,0.8257,0.8229,0.8099,0.7947,0.4596,0.5421,0.5676
RandomForest,TVAE,0.6771,0.6129,0.6771,0.6007,0.5742,1.0776,0.0498,0.0702
SVM,CTGAN,0.6979,0.7901,0.6979,0.5838,,,0.0453,0.1522
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,TVAE,0.6771,0.4704,0.6771,0.5551,,,-0.0206,-0.0692
