Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6837,0.6874,0.6837,0.6854,0.7338,10.9341,0.4887,0.4888
DecisionTree,CTGAN_HYBRID,0.3343,0.3492,0.3343,0.3359,0.4732,23.9929,-0.0614,-0.0629
DecisionTree,GaussianCopula_HYBRID,0.4066,0.3998,0.4066,0.4026,0.5086,21.3346,0.0251,0.0252
DecisionTree,Original,0.6852,0.6994,0.6852,0.6913,0.7392,11.3451,0.4961,0.497
DecisionTree,TVAE_HYBRID,0.5369,0.5764,0.5369,0.5252,0.6335,15.601,0.2783,0.2991
KNN,Anonymous,0.6965,0.6837,0.6965,0.6882,0.8043,3.4713,0.4953,0.4971
KNN,CTGAN_HYBRID,0.3923,0.4103,0.3923,0.3874,0.5247,5.4849,0.0251,0.0263
KNN,GaussianCopula_HYBRID,0.4729,0.4386,0.4729,0.45,0.565,5.3598,0.0977,0.0997
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5753,0.5652,0.5753,0.5586,0.6788,8.5177,0.3103,0.3192
LogisticRegression,Anonymous,0.7387,0.7085,0.7387,0.7142,0.8605,0.6238,0.5554,0.5636
LogisticRegression,CTGAN_HYBRID,0.4548,0.356,0.4548,0.3951,0.495,1.0423,0.0109,0.012
LogisticRegression,GaussianCopula_HYBRID,0.5316,0.5046,0.5316,0.4185,0.661,0.9762,0.0934,0.1583
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6559,0.6146,0.6559,0.6118,0.7707,1.3263,0.4042,0.418
RandomForest,Anonymous,0.762,0.7474,0.762,0.7485,0.8709,0.8446,0.598,0.6045
RandomForest,CTGAN_HYBRID,0.3998,0.3681,0.3998,0.3682,0.4762,1.099,-0.0391,-0.0408
RandomForest,GaussianCopula_HYBRID,0.4646,0.3594,0.4646,0.3712,0.567,1.0217,-0.0065,-0.0086
RandomForest,Original,0.7786,0.7673,0.7786,0.7672,0.8892,0.6467,0.6266,0.633
RandomForest,TVAE_HYBRID,0.6024,0.5722,0.6024,0.5625,0.7579,2.6602,0.3524,0.3835
