Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.626,0.5764,0.5918,0.5614,15.2685,0.1095,0.114
DecisionTree,CTGAN_HYBRID,0.6458,0.6668,0.6458,0.6539,0.6114,12.7655,0.2107,0.2127
DecisionTree,GaussianCopula_HYBRID,0.6667,0.6462,0.6667,0.6532,0.5755,12.0146,0.1612,0.1637
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6042,0.5541,0.6042,0.5723,0.4416,3.0641,-0.0459,-0.0483
KNN,GaussianCopula_HYBRID,0.6458,0.5072,0.6458,0.5553,0.5153,1.1245,-0.0737,-0.109
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.4583,0.605,0.4583,0.4638,0.5609,0.8147,0.041,0.0533
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4866,0.6429,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.6018,0.6096,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5694,0.5694,0.5694,0.5694,0.5326,0.6984,-0.0145,-0.0145
RandomForest,CTGAN_HYBRID,0.6528,0.5783,0.6528,0.5931,0.5542,0.6344,0.0044,0.0053
RandomForest,GaussianCopula_HYBRID,0.6736,0.6278,0.6736,0.6327,0.4683,0.6804,0.099,0.1103
RandomForest,Original,0.8056,0.8002,0.8056,0.8013,0.8019,0.4677,0.5236,0.5264
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
