Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4583,0.5,0.4583,0.4748,,,-0.1556,-0.1595
DecisionTree,Original,0.7083,0.7583,0.7083,0.7186,,,0.3978,0.4172
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
LogisticRegression,Anonymous,0.6562,0.5309,0.6562,0.5609,,,-0.0353,-0.0569
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,Anonymous,0.4792,0.5274,0.4792,0.4965,,,-0.0929,-0.0963
RandomForest,Original,0.8021,0.7963,0.8021,0.7967,,,0.5175,0.5217
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
