Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6528,0.7284,0.6528,0.6664,0.68,12.5152,0.3056,0.3317
DecisionTree,CTGAN_HYBRID,0.5139,0.4937,0.5139,0.5032,0.4082,17.5212,-0.1909,-0.1919
DecisionTree,GaussianCopula_HYBRID,0.6319,0.6054,0.6319,0.6152,0.5314,13.2661,0.0674,0.0687
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5972,0.5493,0.5972,0.5674,0.3766,4.3068,-0.0567,-0.0593
KNN,GaussianCopula_HYBRID,0.6389,0.5409,0.6389,0.569,0.544,3.2407,-0.0517,-0.065
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6667,0.7103,0.6667,0.6785,0.7541,0.6076,0.2953,0.3062
LogisticRegression,CTGAN_HYBRID,0.6458,0.5072,0.6458,0.5553,0.493,0.689,-0.0737,-0.109
LogisticRegression,GaussianCopula_HYBRID,0.7083,0.7161,0.7083,0.7117,0.705,0.6155,0.3298,0.3305
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6528,0.7087,0.6528,0.666,0.6912,0.6719,0.2823,0.2975
RandomForest,CTGAN_HYBRID,0.6389,0.5811,0.6389,0.5966,0.4795,0.6778,0.0106,0.0116
RandomForest,GaussianCopula_HYBRID,0.7083,0.6777,0.7083,0.6693,0.6511,0.6102,0.1888,0.2131
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8128,0.4607,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,,,0.0174,0.0501
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
