Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5903,0.6394,0.5903,0.6052,0.5777,14.7679,0.1387,0.1444
DecisionTree,CTGAN_HYBRID,0.5069,0.516,0.5069,0.5113,0.4286,17.7715,-0.1401,-0.1402
DecisionTree,GaussianCopula_HYBRID,0.6042,0.6266,0.6042,0.6132,0.5623,14.2673,0.1178,0.119
DecisionTree,Original,0.7431,0.7562,0.7431,0.7479,0.7195,9.2612,0.4204,0.4229
DecisionTree,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6736,0.6675,0.6736,0.6703,0.5839,2.0627,0.2159,0.2162
KNN,GaussianCopula_HYBRID,0.6111,0.5194,0.6111,0.5519,0.4456,3.5388,-0.098,-0.114
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0
LogisticRegression,Anonymous,0.5694,0.6275,0.5694,0.5859,0.5766,0.6854,0.11,0.116
LogisticRegression,CTGAN_HYBRID,0.5694,0.5581,0.5694,0.5634,0.5264,0.6613,-0.041,-0.0411
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.518,0.638,0.1243,0.1423
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7014,0.6913,0.7014,0.5965,0.568,1.4846,0.048,0.1143
RandomForest,Anonymous,0.6319,0.6202,0.6319,0.6253,0.6238,0.6343,0.1042,0.1046
RandomForest,CTGAN_HYBRID,0.5625,0.5416,0.5625,0.551,0.5069,0.6626,-0.079,-0.0795
RandomForest,GaussianCopula_HYBRID,0.625,0.5524,0.625,0.5748,0.5305,0.6446,-0.0429,-0.0484
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.8228,0.4576,0.5313,0.5379
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5028,7.8911,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
