Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5278,0.5449,0.5278,0.5355,0.4627,17.0206,-0.0718,-0.0721
DecisionTree,Original,0.8056,0.8033,0.8056,0.8043,0.7645,7.0085,0.5359,0.5362
DecisionTree,TVAE,0.6875,0.6245,0.6875,0.6076,0.5205,11.2636,0.0526,0.0778
KNN,CTGAN,0.6736,0.5854,0.6736,0.5901,0.5485,2.2806,0.0105,0.0156
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5117,9.8308,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4036,0.6788,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.5845,0.6875,0.5778,0.522,2.6066,0.0037,0.0088
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.52,0.6426,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8009,0.4614,0.578,0.6083
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5374,6.1782,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
