Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.7003,0.707,0.7003,0.7033,0.7472,10.8022,0.5163,0.5166
DecisionTree,CTGAN_HYBRID,0.4556,0.4834,0.4556,0.4668,0.569,19.6232,0.1462,0.1474
DecisionTree,GaussianCopula_HYBRID,0.3652,0.3798,0.3652,0.3716,0.4951,22.8801,-0.0108,-0.0108
DecisionTree,Original,0.677,0.6922,0.677,0.6834,0.7346,11.6436,0.4841,0.4851
DecisionTree,TVAE_HYBRID,0.573,0.5855,0.573,0.5763,0.6438,15.3891,0.3189,0.3208
KNN,Anonymous,0.6348,0.6239,0.6348,0.6267,0.7229,4.0364,0.3911,0.3934
KNN,CTGAN_HYBRID,0.3682,0.4192,0.3682,0.3594,0.5367,5.3014,0.0544,0.0595
KNN,GaussianCopula_HYBRID,0.4066,0.4009,0.4066,0.3965,0.5125,5.0123,0.0213,0.0218
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5655,0.5596,0.5655,0.5566,0.6942,5.2279,0.2941,0.2981
LogisticRegression,Anonymous,0.7568,0.7483,0.7568,0.751,0.8745,0.5976,0.5972,0.5989
LogisticRegression,CTGAN_HYBRID,0.634,0.6113,0.634,0.6061,0.7321,0.924,0.392,0.4039
LogisticRegression,GaussianCopula_HYBRID,0.5806,0.5567,0.5806,0.567,0.6841,0.9624,0.3009,0.3022
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.3441,0.523,0.3441,0.213,0.7059,4.2708,0.0346,0.0819
RandomForest,Anonymous,0.7711,0.7554,0.7711,0.7563,0.8843,0.6144,0.6126,0.6196
RandomForest,CTGAN_HYBRID,0.5896,0.5499,0.5896,0.552,0.6946,0.9478,0.308,0.319
RandomForest,GaussianCopula_HYBRID,0.5459,0.4733,0.5459,0.4759,0.6546,0.9644,0.1647,0.192
RandomForest,Original,0.7733,0.7565,0.7733,0.7575,0.8902,0.5952,0.6162,0.6233
RandomForest,TVAE_HYBRID,0.6611,0.6551,0.6611,0.6483,0.7909,1.0461,0.4523,0.4616
